4737	NULL	NULL	NULL	Kolten	Solomon	71	4	0	5.11	190	7/16/1989	Regina, SK	Regina	1	1	NULL
4739	NULL	NULL	NULL	Chris 	Bodnar	13	37	0	5.11	190	4/10/1988	Saskatoon, SK	Regina	1	1	NULL
4741	657329	5	170227	Julian	Feoli-Gudino	83	4	0	6	211	6/22/1987	San Jose, Costa Rica	Laval	2	4	3
4743	NULL	10	NULL	Andrew	Strickland	0	4	1	6	197	7/2/1987	Aiken, SC	Wofford	1	1	3
4745	NULL	10	NULL	Jonathan	Pierre-Etiene	0	33	0	6.02	257	7/4/1984	Montreal, PQ	Montreal	1	1	NULL
4747	267384	3	145430	Chad	Simpson	10	2	1	5.09	205	8/22/1985	Miami, FL	Morgan State	1	3	6
4749	NULL	10	NULL	Boo	Robinson	96	15	1	6.01	310	8/5/1987	Monroe, LA	Wake Forest	1	1	3
4751	NULL	10	NULL	Clint	Oldenburg	61	9	1	6.06	305	9/9/1983	Gilette, WY	Colorado St.	1	1	3
4753	NULL	10	NULL	Jonathan	Pierre-Etienne	93	33	0	6.02	258	7/4/1984	Montreal, PQ	Montreal	1	1	4
4755	NULL	10	NULL	Derek	Domino	38	13	1	6.03	232	10/8/1987	Spring Lake Park, MN	South Dakota State	1	1	4
4757	NULL	10	NULL	Mitch	Erickson	64	7	1	6.06	290	5/14/1985	Hutchinson, MN	South Dakota State	1	1	4
4759	NULL	10	NULL	Steven	Friday	90	21	1	6.03	240	8/9/1986	Melbourne, FL	Virginia Tech	1	1	3
4761	464307	6	158703	Simoni	Lawrence	21	13	1	6.01	228	2/1/1989	Upper Darby, PA	Minnesota	2	3	3
4763	558546	NULL	158689	Michael	Ricks	25	11	1	6.02	203	4/7/1987	Courtland, AL	Stillman	1	1	3
4765	156206	NULL	158667	Orrin	Thompson	50	8	1	6.06	320	11/11/1982	Charlotte, NC	Duke	2	2	3
4767	NULL	10	NULL	Derrick	Townsel	81	4	1	5.09	175	7/12/1988	Dade Co., Florida	Murray State	1	1	3
4769	287150	10	148974	Martell	Mallett	34	2	1	6	208	5/13/1986	Pine Bluff, AR	Arkansas-Pine Bluff	1	3	3
4771	NULL	10	NULL	Jason	Chery	81	5	1	5.11	188	5/31/1985	Delray Beach, FL	Louisiana-Lafayette	1	1	3
4773	323551	4	153366	Taj	Smith	88	4	1	6.01	198	9/30/1983	Newark, NJ	Syracuse	4	4	9
4775	NULL	10	NULL	Demetrius	Crawford	25	2	1	5.08	195	12/30/1986	Oakland, CA	Montana State	1	1	3
4777	266696	10	158721	Kory	Sheets	1	2	1	5.11	208	3/31/1985	Hartford, CT	Purdue	3	3	3
4779	214378	10	157708	Louis	Rankin	33	2	1	6.01	216	5/4/1985	Stockton, CA	Washington	1	1	3
4781	323487	10	158661	Marcus	Ball	6	13	1	6.01	209	7/21/1987	Norfolk, VA	Memphis	2	2	NULL
4783	462045	10	160320	Jarmon	Fortson	8	4	1	6.03	225	6/7/1989	Columbus, GA	North Alabama	1	1	NULL
4785	NULL	10	NULL	Donnie	McKenzie	0	9	0	6.06	310	9/8/1989	Georgetown, ON	Wilfrid Laurier	1	1	4
4787	399529	10	158739	Dontrelle	Inman	11	4	1	6.03	204	1/31/1989	Charleston, SC	Virginia	2	2	4
4789	NULL	NULL	NULL	Adam	Tafralis	17	1	1	6.01	210	8/30/1983	Daly City, CA	San Jose State	1	4	NULL
4791	NULL	10	NULL	Tyree	Barnes	0	4	1	6	196	4/15/1986	Hampton, VA	Navy	1	1	15
4793	NULL	10	NULL	Colt	Brennan	2	1	1	6.03	207	8/16/1983	Laguna Beach, CA	Hawaii	1	1	NULL
4795	287662	5	158723	Drew	Willy	5	1	1	6.04	221	11/13/1986	Randolph, NJ	Buffalo	2	4	3
4797	NULL	10	NULL	Tony	Taylor	43	13	1	6.01	235	7/21/1984	Athens, GA	Georgia	1	1	NULL
4799	335148	NULL	158645	Abraham	Kromah	51	13	1	6	227	10/3/1988	Staten Island, NY	Duke	1	3	3
4801	NULL	10	NULL	Jamar	Williams	52	13	1	6.01	235	6/14/1984	New York, NY	Arizona State	1	1	3
4803	284982	NULL	160594	Alvin	Bowen	15	13	1	6.02	225	12/24/1983	East Orange, NJ	Iowa State	1	3	19
4805	NULL	10	NULL	DeShawn	Wynn	20	2	1	5.11	232	10/9/1983	Cincinnati, OH	Florida	1	1	3
4807	246651	10	158681	Justin	Harper	1	4	1	6.04	213	2/24/1985	Catawba, NC	Virginia Tech	1	2	4
4809	NULL	10	NULL	Marc	Schiechl	95	14	1	6.02	252	11/30/1986	Lakewood, CO	Colorado School of Mines	1	1	NULL
4811	294797	10	157699	Levi	Brown	6	1	1	6.04	225	3/11/1987	Mount Juliet, TN	Troy	1	2	3
4813	NULL	10	NULL	Darnell	Bing	50	13	1	6.02	235	9/10/1984	Compton, CA	USC	1	1	3
4815	224906	NULL	158544	Chris	Ellis	49	14	1	6.05	260	2/11/1985	Hampton, VA	Virginia Tech	2	2	4
4817	657345	NULL	170211	Pascal	Baillargeon	67	9	0	6.05	300	2/19/1986	St. Anselme, QC	Laval	1	2	3
4819	NULL	10	NULL	Tyrell	Francisco	82	3	0	6.03	250	8/6/1987	Kelowna, BC	Weber State	1	1	NULL
4821	407518	10	170222	Patrick	Jean-Mary	53	13	0	6.02	230	6/6/1986	Laval, QC	Howard	2	2	NULL
4823	NULL	10	NULL	Matt	Estrada	43	12	1	5.1	193	10/20/1988	Whittier, CA	Northern Arizona	1	1	3
4825	NULL	10	0	Samie	Parker	85	4	1	5.1	184	3/25/1981	Long Beach, CA	Oregon	1	1	3
4827	511350	7	156305	Trevor	Harris	7	1	1	6.03	212	5/31/1986	Waldo, OH	Edinboro	4	4	3
4829	NULL	10	NULL	Ko	Quaye	96	21	1	6.01	293	5/11/1987	Monrovia, Liberia	South Dakota	1	1	4
4831	264006	4	158397	Xavier	Fulton	58	9	1	6.04	300	4/18/1986	Flossmoor, IL	Illinois	4	4	3
4833	246088	10	139787	Ricardo	Colclough	28	11	1	5.11	194	9/26/1983	Sumter, SC	Tusculum	2	3	19
4835	NULL	NULL	NULL	Jada	Brown	96	15	1	6.02	265	9/10/1986	College Park, GA	Memphis	1	1	NULL
4837	327654	NULL	158794	Ronnell	Brown	93	15	1	6.02	270	7/2/1988	Chesapeake, VA	James Madison	1	1	5
4839	NULL	10	NULL	Brandon	Gilbeaux	96	14	1	6.03	270	6/9/1987	Washington, DC	Delaware	1	1	NULL
4841	216024	NULL	158748	Shawn	Crable	95	14	1	6.05	250	12/26/1984	Massillon, OH	Michigan	1	1	NULL
4843	288336	10	158527	Brandon	Collier	90	15	1	6.01	261	9/27/1985	Cleveland, OH	Massachusetts	2	2	3
4845	NULL	10	NULL	Eric	Gordon	40	13	1	6	225	8/22/1987	Traverse City, MI	Michigan State	1	1	3
4847	NULL	10	NULL	Mark	Parson	33	11	1	5.1	190	5/9/1986	Chesterfield , VA	Ohio University	1	1	3
4849	158519	NULL	151704	Ronnie	Prude	27	11	1	5.11	190	6/4/1982	Shreveport, LA	Louisiana State	1	1	3
4851	334308	NULL	158793	Alex	Joseph	40	13	1	6.02	240	7/6/1988	Stanford, CT	Temple	2	2	NULL
4853	NULL	10	NULL	Cobrani	Mixon	40	13	1	6.01	240	10/15/1987	Cincinnati, OH	Kent State	1	1	NULL
4855	NULL	10	NULL	Jeremiah	Masoli	0	1	1	5.11	214	8/24/1988	San Francisco, CA	Mississippi	1	1	4
4857	464087	6	148680	Jeremiah	Masoli	8	1	1	5.1	221	8/24/1988	San Francisco, CA	Mississippi	3	3	6
4859	NULL	NULL	NULL	Reed	Alexander	65	7	0	6.03	292	9/30/1987	Medicine Hat, AB	Calgary	1	1	4
4861	NULL	10	NULL	Copeland	Bryan	94	14	1	6.04	253	6/14/1983	San Jose, CA	Arizona	1	1	3
4863	NULL	10	NULL	Alan-Michael	Cash	66	15	1	6.02	292	8/20/1987	Richmond, VA	North Carolina State	1	1	NULL
4865	NULL	NULL	NULL	Chris	Davis	83	4	1	5.1	181	1/23/1984	St. Petersburg, FL	Florida State	1	1	4
4867	NULL	10	NULL	asd	jfd	NULL	2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
4869	403300	NULL	134338	Noel	Devine	7	61	1	5.08	180	2/16/1988	Fort Myers, FL	West Virginia	1	3	3
4871	NULL	NULL	NULL	Duke	Lemmens	45	14	1	6.03	253	9/27/1988	Westlake Village, CA	Florida	1	1	4
4873	NULL	10	NULL	Adam	Mims	82	4	1	5.08	195	5/26/1988	Birmingham	Furman	1	1	NULL
4875	158386	NULL	116004	Michael	Montgomery	53	14	1	6.05	282	8/18/1983	Carthage, TX	Texas A&M	1	1	NULL
4877	NULL	10	NULL	DaJuan	Morgan	15	11	1	6	203	10/21/1985	West Palm Beach, FL	North Carolina State	1	1	NULL
4879	NULL	10	NULL	Stephan	Neville	20	11	1	5.08	195	8/3/1990	Atlanta, GA	Stonehill College	1	1	NULL
4881	404880	10	170236	Blaine	Ruttan	42	12	0	6	195	12/11/1988	Ottawa, ON	Carson-Newman	1	1	NULL
4883	285748	10	158669	Trent	Guy	80	5	1	5.09	170	8/22/1987	Charlotte, NC	Louisville	2	3	19
4885	NULL	10	NULL	Thad	Turner	27	11	1	6	183	4/30/1987	Marietta, GA	Ohio	1	1	NULL
4887	NULL	NULL	NULL	Justin	Boddie	37	11	1	6.02	193	4/30/1987	Atlanta, GA	Central Florida	1	1	NULL
4889	NULL	NULL	NULL	Marcus	Walker	31	11	1	5.11	191	5/23/1986	Waco, TX	Oklahoma	1	1	NULL
4891	267358	NULL	158288	Marc	Dile	51	9	1	6.04	300	5/5/1986	Orlando, FL	South Florida	1	4	3
4893	NULL	10	NULL	Niles	Brinkley	43	11	1	5,10	195	1/28/1987	St. Louis, MO	Wisconsin	1	1	3
4895	NULL	10	NULL	Syndric	Steptoe	82	4	1	5.09	200	12/6/1984	Bryan, TX	Arizona	1	1	3
4897	NULL	10	NULL	Chris	Duvalt	87	4	1	5.11	175	12/12/1987	Lakeland, FL	Illinois	1	1	NULL
4899	220890	10	138581	Onrea	Jones	NULL	4	1	6	202	12/22/1983	Clarksville, TN	Hampton	1	3	3
4901	323155	65	158075	Chevon	Walker	29	2	1	5.1	201	5/9/1987	Montego Bay, Jamaica  	Sioux Falls	1	2	6
4903	160315	10	153924	Yamon	Figurs	83	63	1	5.11	179	1/10/1983	Fort Pierce, FL	Kansas State	1	1	6
4905	657272	6	159053	Giovanni	Aprile	88	4	0	6.03	220	6/12/1989	Toronto, ON	Queen's	1	1	5
4907	464342	9	159038	Ismael	Bamba	84	4	0	6.01	195	11/10/1987	Ivory Coast	Sherbrooke	1	2	NULL
4909	NULL	12	NULL	Billy	Greene	1	1	0	6.01	220	4/12/1990	Surrey, BC	UBC	1	1	3
4911	657358	9	158959	Kyle	Graves	81	4	0	6.03	220	10/12/1989	Barrie, ON	Acadia	2	2	9
4913	657366	9	158960	Kyle	Quinlan	12	1	0	6.03	205	2/10/1989	South Woodslee, ON	McMaster	1	1	7
4915	NULL	12	NULL	Pete	Adams	20	11	0	6.02	205	6/23/1986	Kelowna, BC	Manitoba	1	1	3
4917	NULL	12	NULL	Jordan	Duncan	21	11	0	6.02	202	5/25/1990	Grimsby, ON	Guelph	1	1	3
4919	NULL	NULL	NULL	Dylan	Hollohan	42	11	0	5.1	183	3/16/1990	Moncton, NB	St. Francis Xavier	1	1	NULL
4921	NULL	12	NULL	Brent 	Krawchuk	23	11	0	6	180	7/6/1988	Edmonton, AB	Alberta	1	1	3
4923	657228	4	159057	Keenan 	MacDougall	24	12	0	6.02	216	3/18/1990	Saskatoon, SK	Saskatchewan	1	4	9
4925	NULL	12	NULL	Harrison 	Maloney	25	11	0	6.02	205	5/9/1988	Thurso, QC	Bishop's	NULL	NULL	3
4927	NULL	NULL	NULL	Bryce 	McCall	39	12	0	6	200	8/4/1988	Regina, SK	Saskatchewan	1	1	NULL
4929	657328	NULL	159006	Shea	Pierre	NULL	11	0	5.1	189	1/20/1989	Mississauga, ON	Windsor	2	3	3
4931	737135	5	159393	Teague 	Sherman	27	12	0	5.11	189	3/29/1988	Edmonton, AB	Manitoba	3	3	3
4933	NULL	12	NULL	Jamir 	Walker	29	11	0	5.11	181	6/17/1990	Regina, SK	Regina	1	1	3
4935	NULL	12	NULL	Adrian 	Charles	30	2	0	5.09	189	9/21/1986	Toronto, ON	Regina	1	1	3
4937	NULL	9	NULL	Joey 	Gabrick	86	3	0	6.04	220	8/31/1990	Delta, BC	UBC	1	1	4
4939	NULL	12	NULL	Ryan 	Granberg	32	2	0	6	185	3/10/1990	Sherwood Park, AB	Queen's	1	1	3
4941	657217	NULL	159123	Brett 	Haenni	34	3	0	6.01	246	4/3/1989	Midhurst, ON	Acadia	1	1	3
4943	657361	65	159024	Patrick 	Lavoie	81	2	0	6.02	240	10/19/1987	Saint-Flavie, QC	Laval	1	1	3
4945	NULL	12	NULL	Sébastien 	Lévesque	35	2	0	5.1	205	1/29/1986	Brossard, QC	Laval	1	1	3
4947	657383	10	159049	Nathan 	Riva	32	2	0	5.11	195	9/27/1989	LaSalle, ON	Western 	1	1	3
4949	737189	NULL	158962	Jonathan 	Beaulieu-Richard	43	13	0	6.01	215	10/10/1988	Trois-Riviere, QC	Montreal	1	1	NULL
4951	NULL	12	NULL	Mitchell 	Bosch	41	13	0	6.01	215	2/19/1990	Langley, BC	Wilfrid Laurier	1	1	3
4953	657239	10	159075	Wilkerson 	DeSouza	41	2	0	5.11	221	10/27/1986	Ipatinga, BR	Toronto	3	3	3
4955	NULL	12	NULL	Tyler 	Greenslade	43	13	0	6.01	215	8/17/1990	Edmonton, AB	Alberta	1	1	3
4957	657379	5	159041	Sam	Hurl	10	13	0	6.01	231	4/26/1990	Calgary, AB	Calgary	1	4	3
4959	NULL	12	NULL	Samael 	Lavaud	45	13	0	6.01	235	9/11/1987	Montreal, QC	Laval	1	1	3
4961	460096	6	159955	Frédéric	Plesius	33	13	0	6.01	240	2/10/1988	Laval, QC	Laval	2	2	3
4963	657382	4	159042	Kevin	Régimbald	43	13	0	6.01	225	7/7/1987	Rouyn-Noranda, QC	Sherbrooke	3	3	3
4965	736929	1	159850	Kirby 	Fabien	50	7	0	6.06	295	9/7/1990	Calgary, AB	Calgary	3	3	3
4967	657378	NULL	159040	Ben 	Heenan	65	9	0	6.04	310	2/5/1990	Regina, SK	Saskatchewan	3	3	NULL
4969	NULL	12	NULL	Tyler	Honeywood	62	9	0	6	275	12/16/1988	Oro Station, ON	Acadia	1	1	3
4971	657346	NULL	158965	Jason 	Medeiros	61	9	0	6.04	315	8/22/1989	Hamilton, ON	McMaster	1	1	NULL
4973	NULL	12	NULL	Derek 	Morris	64	9	0	6.04	300	10/22/1989	Napanee, ON	Queen's	1	1	3
4975	657208	1	159093	Matthew 	Norman	59	6	0	6.03	317	6/20/1988	Chateauguay, QC	Western	4	4	9
4977	399509	NULL	159103	Tyson 	Pencer	69	8	0	6.07	300	2/10/1989	North Delta, BC	Washington State	1	3	3
4979	736905	NULL	159638	Carson 	Rockhill	66	9	0	6.06	284	6/30/1990	Parksville, BC	Calgary	1	1	3
4981	657351	NULL	159107	Jordan 	Brescacin	70	4	0	6.04	185	4/25/1989	Tecumseh, ON	Windsor	1	1	3
4983	657216	3	159145	Shamawd	Chambers	17	4	0	6.03	219	3/10/1989	Toronto, ON	Wilfrid Laurier	4	4	9
4985	657352	2	159108	Simon 	Charbonneau-Campeau	87	4	0	6.04	211	5/2/1988	St-Jean-sur-Richelieu, QC	Sherbrooke	2	4	9
4987	NULL	12	NULL	Sanchez 	Deschamps	85	4	0	6.01	200	2/2/1987	Mississauga, ON	Concordia	1	1	3
4989	NULL	12	NULL	Brad 	Fochesato	86	4	0	6.02	205	12/13/1989	LaSalle, ON	McMaster	1	1	3
4991	NULL	NULL	NULL	Bogdan 	Raic	17	4	0	6.02	218	7/1/1986	Belgrade, Serbia	Ottawa	1	1	NULL
4993	NULL	NULL	NULL	Jahmeek 	Taylor	89	4	0	5.09	170	12/23/1989	Mississauga, ON	Saint Mary's	1	1	3
4995	NULL	12	NULL	Adam 	Hindley	90	21	0	6.02	270	9/26/1986	Thunder Bay, ON	Manitoba	1	1	3
4997	657215	65	159122	Justin 	Capicciotti	93	21	0	6.03	235	11/14/1989	Toronto, ON	Simon Fraser	2	2	3
4999	466853	6	159810	Arnaud 	Gascon-Nadon	45	14	0	6.03	250	7/10/1988	Montreal, QC	Laval	2	2	3
5001	NULL	10	NULL	Rob 	Jubenville	93	21	0	6.02	246	11/30/1989	Oshawa, ON	Saint Mary's	1	1	3
5003	657331	NULL	159113	David 	Lee	91	14	0	6.04	259	9/4/1990	London, ON	Western	1	2	NULL
5005	NULL	12	NULL	Frank 	Pankewich	95	21	0	6.03	230	8/3/1990	Thunder Bay, ON	Queen's	1	1	3
5007	657339	10	159106	Seamus 	Postuma	50	9	0	6.01	300	1/1/1989	Thunder Bay, ON	Windsor	1	1	NULL
5009	657303	5	159007	Jake 	Thomas	95	15	0	6.02	274	12/6/1990	Douglas, NB	Acadia	4	4	3
5011	NULL	12	NULL	Michael 	Van Praet	98	21	0	6.01	303	5/29/1989	London, ON	Western	1	1	3
5013	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5015	NULL	10	NULL	Talmadge	Jackson	0	10	1	5.1	188	3/19/1989	San Diego, CA	Oregon	1	2	3
5017	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5019	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5021	298926	4	158744	Macho	Harris	3	11	1	6	200	2/16/1986	Highland Springs, VA	Virginia Tech	4	4	3
5023	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
5025	NULL	10	NULL	T.J.	Rushing	48	11	1	5.09	186	6/8/1983	Pauls Valley, OK	Stanford	1	1	3
5027	81196	NULL	79084	J.T.	O'Sullivan	0	1	1	6.02	232	8/25/1979	Burbank, CA	California-Davis	2	2	NULL
5029	483616	10	158822	Jordan	Taormina	66	8	1	6.07	325	9/11/1988	Santa Ana, CA	Oklahoma State	1	1	3
5031	NULL	10	NULL	Kwasi	Nkansah	34	11	0	5.1	190	4/20/1986	Oakville, ON	St. Francis Xavier	1	1	4
5033	214058	10	158663	Gerard	Lawson	8	11	1	5.1	195	1/12/1985	Las Vegas, NV	Oregon State	2	1	4
5035	NULL	10	NULL	Jeremy	Avery	20	2	1	5.09	173	3/18/1988	Bellflower, CA	Boise State	1	1	NULL
5037	NULL	10	NULL	Scott	Crough	34	17	0	6.04	220	6/4/1980	Ballarat, AU	None	1	1	3
5039	333245	4	143197	Alex	Hall	0	21	1	6.05	260	8/17/1985	Glenarden, MD	St. Augustine's	2	3	3
5041	337947	NULL	158584	Terrell	Parker	22	13	1	5.11	223	10/22/1987	Baltimore, MD	Glenville State	2	2	3
5043	NULL	10	NULL	Jerrard	Tarrant	36	11	1	6	205	5/29/1989	Carrolton, GA	Georgia Tech	1	1	3
5045	508605	5	158516	Demond	Washington	7	11	1	5.09	180	9/30/1987	Tallassee, AL	Auburn	4	4	3
5047	216429	NULL	158814	Sinorice	Moss	83	5	1	5.08	185	12/28/1983	Miami, FL	Miami (Fl.)	2	2	NULL
5049	338272	10	158638	Johan	Asiata	60	8	1	6.04	300	4/10/1988	Christchurch, NZ	UNLV	1	1	4
5051	469003	NULL	158637	Daniel	Sheffield	36	13	1	6.04	210	2/10/1988	Ashburn, GA	Troy	1	1	4
5053	NULL	10	NULL	K.C.	Asiodu	97	21	1	6.02	242	11/24/1986	Los Angeles, CA	Central Oklahoma	1	1	3
5055	NULL	NULL	NULL	Prince	Baffoh	72	21	1	6.02	250	12/7/1989	Accar, Ghana	None	1	1	3
5057	NULL	10	NULL	Cody	Brown	77	21	1	6.03	252	11/9/1986	Coral Springs, FL	Connecticut	1	1	4
5059	NULL	10	NULL	Kareem	Brown	92	21	1	6.05	280	1/30/1983	Miami, FL	Miami (Fl.)	1	1	3
5061	NULL	10	NULL	Dominique	Johnson	71	4	1	6.03	230	3/4/1988	Los Angeles, CA	Cal-Poly	1	1	3
5063	NULL	10	NULL	Danny	Lansanah	43	13	1	6.01	248	8/28/1985	Harrisburg, PA	Connecticut	1	1	3
5065	NULL	10	NULL	Montez	Robinson	93	21	1	6.05	254	12/15/1989	Avon, IN	Georgia	1	1	3
5067	NULL	10	NULL	Michael	Squires	78	4	0	6.04	215	7/26/1988	Halifax, NS	Acadia	1	1	3
5069	NULL	10	NULL	Chase	Vaughn	93	21	1	6.02	242	9/4/1988	Aurora, CO	CSU-Pueblo	1	1	3
5071	NULL	10	NULL	Jadon	Wagner	49	21	0	6.04	245	6/8/1984	Cranbrook, BC	Brigham Young	1	1	3
5073	NULL	10	NULL	Markee	White	79	4	1	6.07	215	10/4/1983	Long Beach, CA	Texas State	1	1	3
5075	300196	10	158665	Marvin	White	20	13	1	6.01	199	12/5/1983	Port Barre, LA	Texas Christian	1	1	3
5077	512136	10	158870	Chris	Matthews	13	4	1	6.05	227	10/6/1989	Long Beach, CA	Kentucky	2	2	3
5079	303590	10	158757	Benjamin	Ossai	61	8	1	6.06	335	12/5/1986	Bakersfield, CA	Washington	2	1	4
5081	NULL	10	NULL	Cody 	Habben	68	8	1	6.06	308	3/21/1988	Sammamish, WA	Washington	1	1	4
5083	460885	2	158222	Bo Levi	Mitchell	19	1	1	6.02	196	3/3/1990	Katy, TX	Eastern Washington	4	4	3
5085	337974	10	151596	Maurice	Evans	92	15	1	6.02	265	8/14/1988	Brooklyn, NY	Penn State	2	2	4
5087	NULL	10	NULL	Jeremy 	Geathers	79	14	1	6.03	245	6/19/1986	New Orleans, LA	UNLV	2	3	4
5089	554477	1	159099	Jabar	Westerman	99	14	0	6.02	285	5/13/1989	Fort Lauderdale, FL	Eastern Michigan	4	4	3
5091	NULL	3	NULL	Austin	Pasztor	0	7	0	6.07	305	11/26/1990	London, ON	Virginia	1	1	4
5093	461460	NULL	159022	Ameet	Pall	45	14	0	6	245	4/28/1987	Montréal, QC	Wofford	1	3	3
5095	582378	6	159812	Courtney	Stephen	22	11	0	6	194	10/27/1989	Brampton, ON	Northern Illinois	2	2	3
5097	462243	7	159819	Cleyon	Laing	90	21	0	6.03	280	11/21/1990	Edmonton, AB	Iowa State	3	3	3
5099	466367	NULL	159063	Bo	Adebayo	48	14	0	6.04	268	3/25/1988	Edmonton, AB	Western Kentucky	1	3	3
5101	737130	10	159436	Billy	Peach	57	9	0	6.04	295	3/28/1990	St. John's, NL	Jacksonville	3	3	3
5103	464396	6	159868	Michael	Atkinson	99	15	0	6	312	3/5/1989	Windsor, ON	Boise State	1	1	3
5105	NULL	NULL	NULL	Christo	Bilukidi	-1	14	0	6.05	290	12/13/1989	Angola	Georgia State	1	1	4
5107	657284	NULL	159032	Rene	Stephan	42	13	0	6.02	221	5/7/1988	St. Catharine's, ON	Harding	3	3	3
5109	473299	7	159845	Herve	Tonye-Tonye	40	13	0	5.11	234	5/15/1988	Yaounde, Cameroon	Northern Colorado	2	2	3
5111	657363	10	159035	Lance	Milton	37	10	0	5.11	175	3/4/1987	Calgary, AB	UBC	1	2	4
5113	814885	2	160257	Brad	Erdos	53	9	0	6.03	299	4/26/1990	Lethbridge, AB	Simon Fraser	2	2	3
5115	657330	10	158985	Quincy	Hurst	87	4	0	5.08	152	10/13/1988	Vancouver, BC	Manitoba	2	2	4
5117	737123	2	159522	Adam	Berger	21	11	0	6	207	6/28/1990	Vancouver, BC	Simon Fraser	3	3	3
5119	657249	6	159076	Mike	Filer	68	9	0	6.02	300	5/6/1990	Brantford, ON	Mount Allison	3	3	3
5121	NULL	7	NULL	Luke	Wilson	0	5	0	6.05	250	1/15/1990	Windsor, ON	Rice	1	1	4
5123	NULL	NULL	NULL	Daronn	Palmer	0	5	0	5.08	171	3/7/1990	NULL	Simon Fraser	1	1	NULL
5125	560842	9	159078	Bryn	Roy	16	13	0	6.01	225	4/4/1988	Dalemead, AB	Texas A&M-Commerce	2	2	9
5127	450736	6	159811	Hasan	Hazime	96	15	0	6.05	260	12/23/1987	Pickering, ON	Wake Forest	2	2	3
5129	657207	10	15909	Jordan	Verdone	43	13	0	5.11	235	4/7/1989	Echo Bay, ON	Calgary	1	1	4
5131	657218	3	159121	Ryan	King	53	20	0	5.11	218	2/19/1986	Edmonton, AB	St. Mary's	4	4	3
5133	657327	6	15910	Aaron	Crawford	47	20	0	6.04	250	9/23/1986	Medicine Hat, AB	Saint Mary's	2	2	3
5135	NULL	NULL	NULL	Keynan	Parker	0	11	0	5.11	168	11/17/1990	Vancouver, BC	Oregon State	1	1	NULL
5137	NULL	10	NULL	Jordan	Spence	72	21	0	6.04	290	2/3/1987	Surrey, BC	Eastern Oregon	1	1	3
5139	657372	9	159036	Ryan	White	61	8	0	6.04	290	1/11/1987	Montreal, QC	Bishop's	2	2	9
5141	NULL	10	NULL	Desousa	Wilkerson	0	13	0	5.11	227	10/27/1986	Mississauga, ON	Toronto	1	1	NULL
5143	NULL	10	NULL	David	Pender	15	10	1	6	176	12/4/1987	Jacksonville, FL	Purdue	1	1	3
5145	NULL	10	NULL	Jeremy	Blount	86	4	1	5.08	158	11/12/1988	Tampa, FL	South Dakota	1	1	3
5147	228492	NULL	132742	Marques	Murrell	52	14	1	6.02	250	3/20/1985	Fayetteville, NC	Appalachian State	1	1	NULL
5149	284095	10	154034	Kenny	Ingram	43	13	1	6.05	238	2/27/1986	Orlando, FL	Florida State	2	2	3
5151	464224	6	158806	Ed	Gainey	11	11	1	5.11	195	6/6/1990	Winston-Salem, NC	Appalachian State	1	3	6
5153	218951	2	158734	Joe	West	85	4	1	6.01	202	2/1/1984	Melbourne, FL	Texas-El Paso	4	4	3
5155	NULL	10	NULL	Curtis	Walls	78	55	1	5.1	180	10/13/1985	Charlotte, NC	North Carolina A&T	1	1	3
5157	NULL	10	NULL	Michael	Stover	92	21	1	6.03	282	3/18/1989	Lancaster, PA	William & Mary	1	1	9
5159	330826	2	157991	Deron	Mayo	42	13	1	5.11	225	3/28/1988	Hampton, VA	Old Dominion	4	4	3
5161	NULL	10	NULL	Samuel	Nemis	53	9	0	6.02	304	1/10/1983	Winnipeg, MB	Manitoba	1	1	3
5163	NULL	10	NULL	Jessie	Hubbard	78	4	1	5.1	180	12/13/1989	West Palm Beach, Florida	Upper Iowa	1	1	3
5165	NULL	10	NULL	Joe	Gibbs	54	9	1	6.04	312	3/25/1988	Brilliant, AL	Tennessee-Martin	1	1	4
5167	NULL	10	NULL	Harry	Coleman	42	13	1	6.02	219	11/10/1985	Franklin, LA	Louisiana State	1	1	4
5169	NULL	10	NULL	Jamaan	Webb	24	11	1	5.1	198	8/6/1992	Jacksonville, Florida	Bethany (WV)	1	1	4
5171	NULL	10	NULL	Curtis	Johnson	92	14	1	6.02	250	2/16/1985	Lauderhill, Florida	Clark-Atlanta	1	1	3
5173	NULL	10	NULL	Tim	Clark	36	11	1	6	180	8/18/1986	Compton, CA	Oregon State	1	1	3
5175	323241	10	158851	Jason	Teague	0	11	1	6.02	197	8/1/1988	Carthage, TX	Texas Christian	1	1	4
5177	333383	4	158767	Antareis	Bryan	31	11	1	6.02	193	5/20/1988	Dallas, TX	Baylor	1	2	9
5179	388634	NULL	158899	T.J.	Green	25	5	1	6.04	215	7/6/1988	Stamford, CT	Robert Morris	1	1	NULL
5181	NULL	NULL	NULL	Vance	Cuff	25	10	1	5.11	177	11/14/1988	Moultrie, GA	Georgia	1	1	4
