772	0	1992	2	10	4		Bernard	Ray	LB	Bishop's	NULL	NULL	0000-00-00 00:00:00
773	0	1992	2	11	24		Walcott	Ken	OG	Saint Mary's	NULL	NULL	0000-00-00 00:00:00
774	0	1992	2	12	5		Tsangaris	Chris	RB	Long Beach State	NULL	NULL	0000-00-00 00:00:00
775	0	1992	2	13	1		Peterson	Doug	OL	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
776	0	1992	2	14	3		Martin	Erroll	K/P	Utah	NULL	NULL	0000-00-00 00:00:00
777	0	1992	2	15	4		Hendrickson	Scott	WR	Minnesota	NULL	NULL	0000-00-00 00:00:00
778	0	1992	2	16	24		Sardo	Joe	OL	Hawaii	NULL	NULL	0000-00-00 00:00:00
779	0	1992	3	17	6		Santorelli	Frank	LB	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
780	0	1992	3	18	3		Taylor	Simon	OT	Concordia	NULL	NULL	0000-00-00 00:00:00
781	0	1992	3	19	24		Chaytors	Dave	DL	Utah	NULL	NULL	0000-00-00 00:00:00
782	0	1992	3	20	5		Pimiskern	Konrad	OL	Washington State	NULL	NULL	0000-00-00 00:00:00
783	0	1992	3	21	5		Stackaruk	Tom	OL	Weber State	NULL	NULL	0000-00-00 00:00:00
784	0	1992	3	22	6		Young	Glen	LB	Syracuse	NULL	NULL	0000-00-00 00:00:00
785	0	1992	3	23	2		Pandelidis	Bobby	OT/OG	Eastern Michigan	NULL	NULL	0000-00-00 00:00:00
786	0	1992	3	24	7		Dube	Marc	LB	Maine	NULL	NULL	0000-00-00 00:00:00
787	0	1992	4	25	6		Bynoe	Rawle	DB	Louisville	NULL	NULL	0000-00-00 00:00:00
788	0	1992	4	26	3		Chorney	Terris	C	Nebraska	NULL	NULL	0000-00-00 00:00:00
789	0	1992	4	27	2		Marot	Frank	RB/SB	Guelph	NULL	NULL	0000-00-00 00:00:00
790	0	1992	4	28	5		Martin	Andrew	WR	Cornell	NULL	NULL	0000-00-00 00:00:00
791	0	1992	4	29	1		Crysdale	Jamie	C	Cincinnati	NULL	NULL	0000-00-00 00:00:00
792	0	1992	4	30	3		Elsaghir	Mohammed	WR	Calgary	NULL	NULL	0000-00-00 00:00:00
793	0	1992	4	31	2		Stiverne	Jean	DB	Miami (Florida)	NULL	NULL	0000-00-00 00:00:00
794	0	1992	4	32	7		Hughes	Chris	DL	Hayward	NULL	NULL	0000-00-00 00:00:00
795	0	1992	5	33	6		Gianakopoulos	Jim	DE	Colgate	NULL	NULL	0000-00-00 00:00:00
796	0	1992	5	34	4		Wilmsmeyer	Klaus	K/P	Louisville	NULL	NULL	0000-00-00 00:00:00
797	0	1992	5	35	24		Trebllcock	Rob	WR	Weber State	NULL	NULL	0000-00-00 00:00:00
798	0	1992	5	36	5		Bary	Ousmane	DB	Syracuse	NULL	NULL	0000-00-00 00:00:00
799	0	1992	5	37	1		Ikonikov	Alex	LB	Tiffin	NULL	NULL	0000-00-00 00:00:00
800	0	1992	5	38	3		Boyer	Darren	RB	Illinois	NULL	NULL	0000-00-00 00:00:00
801	0	1992	5	39	2		Annuziata	Sandy	DT	Western Ontario	NULL	NULL	0000-00-00 00:00:00
802	0	1992	5	40	7		Wilson	Chris	LB	Bishop's	NULL	NULL	0000-00-00 00:00:00
803	0	1992	6	41	6		Johnson	Brian	LB	Saint Mary's	NULL	NULL	0000-00-00 00:00:00
804	0	1992	6	42	4		MacCullum	Tom	OL	Minot State	NULL	NULL	0000-00-00 00:00:00
805	0	1992	6	43	24		Boone	Mike	LB	Queen's	NULL	NULL	0000-00-00 00:00:00
806	0	1992	6	44	7		Partchenko	Peter	OT	Michigan State	NULL	NULL	0000-00-00 00:00:00
807	0	1992	6	45	1		Thompson	Steve	RB	Rocky Mountain College	NULL	NULL	0000-00-00 00:00:00
808	0	1992	6	46	3		Dorn	Bruce	CB	Manitoba	NULL	NULL	0000-00-00 00:00:00
809	0	1992	6	47	2		Knox	Greg	DB	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
810	0	1992	6	48	7		Bisci	Tim	DB	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
811	0	1992	7	49	6		Henderson	Rickey	OT	Manitoba	NULL	NULL	0000-00-00 00:00:00
812	0	1992	7	50	4		Miller	Peter	LB	Pacific	NULL	NULL	0000-00-00 00:00:00
813	0	1992	7	51	24		Doucette	Mike	CB	Ottawa	NULL	NULL	0000-00-00 00:00:00
814	0	1992	7	52	5		Rayner	Chris	DB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
815	0	1992	7	53	1		Rend	Mike	DB	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
816	0	1992	7	54	3		Jongejan	Grant	LB	Alberta	NULL	NULL	0000-00-00 00:00:00
817	0	1992	7	55	2		Kittleson	Craig	RB	Calgary	NULL	NULL	0000-00-00 00:00:00
818	0	1992	7	56	7		Schwabe	Jason	WR	Mayville State	NULL	NULL	0000-00-00 00:00:00
819	0	1992	8	57	6		Fairbairn	Andrew	WR	Carleton	NULL	NULL	0000-00-00 00:00:00
820	0	1992	8	58	4		Vanderjagt	Mike	WR/P	West Virginina	NULL	NULL	0000-00-00 00:00:00
821	0	1992	8	59	24		Ployart	Ian	DB	Concordia	NULL	NULL	0000-00-00 00:00:00
822	0	1992	8	60	5		Goodwin	Shane	NG	Tulsa	NULL	NULL	0000-00-00 00:00:00
823	0	1992	8	61	1		Farquharson	Rod	WR	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
824	0	1992	8	62	3		Woodward	Todd	LB	Idaho State	NULL	NULL	0000-00-00 00:00:00
825	0	1992	8	63	2		Buchanan	James	WR	Calgary	NULL	NULL	0000-00-00 00:00:00
826	0	1992	8	64	7		Lawson	Hugh	DL	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
827	0	1991	1	1	6		Mazzoli	Nick	WR	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
828	0	1991	1	2	4		Farthing	Dan	SB	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
829	0	1991	1	3	3		Murphy	Dan	DB	Acadia	NULL	NULL	0000-00-00 00:00:00
830	0	1991	1	4	1		Hull	Bart	FB	Boise State	NULL	NULL	0000-00-00 00:00:00
831	0	1991	1	5	4		Vajda	Paul	OG	Concordia	NULL	NULL	0000-00-00 00:00:00
832	0	1991	1	6	2		Forde	Duane	RB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
833	0	1991	1	7	24		MacNeil	Brett	OT	Boston	NULL	NULL	0000-00-00 00:00:00
834	0	1991	1	8	1		Beaton	Bruce	DE	Acadia	NULL	NULL	0000-00-00 00:00:00
835	0	1991	2	9	6		Jovanovich	Mike	OT	Boston College	NULL	NULL	0000-00-00 00:00:00
836	0	1991	2	10	7		Izquierdo	J.P.	RB	Calgary	NULL	NULL	0000-00-00 00:00:00
837	0	1991	2	11	6		Schnepf	Phil	DB	Carleton	NULL	NULL	0000-00-00 00:00:00
838	0	1991	2	12	4		Hannem	Anthony	LB	Acadia	NULL	NULL	0000-00-00 00:00:00
839	0	1991	2	13	7		Green	Chris	OT	Ottawa	NULL	NULL	0000-00-00 00:00:00
840	0	1991	2	14	2		Douglas	Don	TE	Western Ontario	NULL	NULL	0000-00-00 00:00:00
841	0	1991	2	15	3		Masotti	Christian	SB	McGill	NULL	NULL	0000-00-00 00:00:00
842	0	1991	2	16	5		Battaglini	Guy	FB	Ottawa	NULL	NULL	0000-00-00 00:00:00
843	0	1991	3	17	6		Zizakovic	Lubo	DL	Maryland	NULL	NULL	0000-00-00 00:00:00
844	0	1991	3	18	7		Dickson	Bruce	DB	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
845	0	1991	3	19	24		Mitchell	Geoff	RB	Weber State	NULL	NULL	0000-00-00 00:00:00
846	0	1991	3	20	4		Maines	Paul	OT	Concordia	NULL	NULL	0000-00-00 00:00:00
847	0	1991	3	21	7		Giacomazzo	Dave	OG	Boise State	NULL	NULL	0000-00-00 00:00:00
848	0	1991	3	22	2		Torrance	Bob	QB	Calgary	NULL	NULL	0000-00-00 00:00:00
849	0	1991	3	23	3		Davis	John	DB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
850	0	1991	3	24	5		Grant	Steve	DE	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
851	0	1991	4	25	3		Walker	Gordon	DB	Manitoba	NULL	NULL	0000-00-00 00:00:00
852	0	1991	4	26	1		Patterson	Andrew	DB	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
853	0	1991	4	27	24		Hlady	Gerald	OG/DE	Windsor	NULL	NULL	0000-00-00 00:00:00
854	0	1991	4	28	4		Rowe	Peter	QB	Wyoming	NULL	NULL	0000-00-00 00:00:00
855	0	1991	4	29	7		Brown	Mitch	RB	Eastern Michigan	NULL	NULL	0000-00-00 00:00:00
856	0	1991	4	30	3		Herman	Ron	OG	Queen's	NULL	NULL	0000-00-00 00:00:00
857	0	1991	4	31	3		Brosseau	Cam	LB	Eastern Illinois	NULL	NULL	0000-00-00 00:00:00
858	0	1991	4	32	5		Rogers	Brendan	LB	Eastern Washington	NULL	NULL	0000-00-00 00:00:00
859	0	1991	5	33	6		Duncan	Cal	OL	British Columbia	NULL	NULL	0000-00-00 00:00:00
860	0	1991	5	34	7		Clarke	Tony	LB	Ottawa	NULL	NULL	0000-00-00 00:00:00
861	0	1991	5	35	24		Flynn	Chris	QB	Saint Mary's	NULL	NULL	0000-00-00 00:00:00
862	0	1991	5	36	4		Stewart	Jim	RB	British Columbia	NULL	NULL	0000-00-00 00:00:00
863	0	1991	5	37	7		Lindley	Mike	LB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
864	0	1991	5	38	2		Knight	Earl	CB	New Mexico State	NULL	NULL	0000-00-00 00:00:00
865	0	1991	5	39	3		Purcell	Mike	DL	Calgary	NULL	NULL	0000-00-00 00:00:00
866	0	1991	5	40	7		Nealon	Matthew	WR	Saint Mary's	NULL	NULL	0000-00-00 00:00:00
867	0	1991	6	41	6		Tatton	Clark	DE	Akron	NULL	NULL	0000-00-00 00:00:00
868	0	1991	6	42	1		Joseph	Lloyd	DL	Valley City State	NULL	NULL	0000-00-00 00:00:00
869	0	1991	6	43	24		Turrin	Sylvano	OG	Bishop's	NULL	NULL	0000-00-00 00:00:00
870	0	1991	6	44	4		Wright	Dan	TE	Queen's	NULL	NULL	0000-00-00 00:00:00
871	0	1991	6	45	7		Roest	Steve	DL	Toronto	NULL	NULL	0000-00-00 00:00:00
872	0	1991	6	46	2		Smith	Nigel	SB	Concordia	NULL	NULL	0000-00-00 00:00:00
873	0	1991	6	47	3		Houlder	Mark	LB	York	NULL	NULL	0000-00-00 00:00:00
874	0	1991	6	48	5		Westwood	Troy	P/K	Augustana	NULL	NULL	0000-00-00 00:00:00
875	0	1991	7	49	6		Henning	Roger	DB	British Columbia	NULL	NULL	0000-00-00 00:00:00
876	0	1991	7	50	1		Serieska	David	OL	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
877	0	1991	7	51	24		Baillargeon	Steven	WR	McGill	NULL	NULL	0000-00-00 00:00:00
878	0	1991	7	52	4		Dopud	Michel	RB	Southern Illinois	NULL	NULL	0000-00-00 00:00:00
879	0	1991	7	53	7		Soulieres	Stefan	OG	New Haven	NULL	NULL	0000-00-00 00:00:00
880	0	1991	7	54	2		Zerr	Dlair	FB	San Jose State	NULL	NULL	0000-00-00 00:00:00
881	0	1991	7	55	3		Herget	Todd	LB	Brigham Young	NULL	NULL	0000-00-00 00:00:00
882	0	1991	7	56	5		Dzikowicz	Jason	DB	Manitoba	NULL	NULL	0000-00-00 00:00:00
883	0	1991	8	57	6		Belanger	Francois	T	McGill	NULL	NULL	0000-00-00 00:00:00
884	0	1991	8	58	1		Van Vliet	Troy	LB	British Columbia	NULL	NULL	0000-00-00 00:00:00
885	0	1991	8	59	24		Mahon	Pat	G	Western Ontario	NULL	NULL	0000-00-00 00:00:00
886	0	1991	8	60	4		Dutton	Rob	DL	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
887	0	1991	8	61	7		Hanson	Rocky	FS	Dickinson State	NULL	NULL	0000-00-00 00:00:00
888	0	1991	8	62	2		Ferner	Darren	WR	Northern State	NULL	NULL	0000-00-00 00:00:00
889	0	1991	8	63	3		Gardner	James	WR	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
890	0	1990	1	1	3		Millington	Sean	RB	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
891	0	1990	1	2	1		Beckles	Ian	OG/DT	Indiana	NULL	NULL	0000-00-00 00:00:00
892	0	1990	1	3	4		Scrivener	Glen	DE/DT	William Jewell	NULL	NULL	0000-00-00 00:00:00
893	0	1990	1	4	7		Climie	Jock	WR	Queen's	NULL	NULL	0000-00-00 00:00:00
894	0	1990	1	5	2		Sapunjis	David	SB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
895	0	1990	1	6	3		Christie	Steve	P/K	William and Mary	NULL	NULL	0000-00-00 00:00:00
896	0	1990	1	7	6		Dennis	Mark	LB	Central Michigan	NULL	NULL	0000-00-00 00:00:00
897	0	1990	1	8	4		McArthur	Dane	SB/RB	Hawaii	NULL	NULL	0000-00-00 00:00:00
898	0	1990	2	9	4		Boyko	Bruce	SB/TE	Western Michigan	NULL	NULL	0000-00-00 00:00:00
899	0	1990	2	10	1		Whitney	Ken	OG/TE	California Lutheran	NULL	NULL	0000-00-00 00:00:00
900	0	1990	2	11	5		Boveil	Dave	CB/S	Colgate	NULL	NULL	0000-00-00 00:00:00
901	0	1990	2	12	1		Kelly	Keith	RB	Bishop's	NULL	NULL	0000-00-00 00:00:00
902	0	1990	2	13	2		Singer	Mark	LB/FB	Alberta	NULL	NULL	0000-00-00 00:00:00
903	0	1990	2	14	3		MacDonald	Bob	OT/LS	McMaster	NULL	NULL	0000-00-00 00:00:00
904	0	1990	2	15	4		Gioskos	Chris	OT/OG	Ottawa	NULL	NULL	0000-00-00 00:00:00
905	0	1990	2	16	4		Chuhaniuk	Brent	P/K	Weber State	NULL	NULL	0000-00-00 00:00:00
906	0	1990	3	17	7		Kerr	Paul	DE/DT	McGill	NULL	NULL	0000-00-00 00:00:00
907	0	1990	3	18	2		Hinds	Pat	OT/OG	San Jose State	NULL	NULL	0000-00-00 00:00:00
908	0	1990	3	19	5		Boyko	Allan	WR	Western Michigan	NULL	NULL	0000-00-00 00:00:00
909	0	1990	3	20	7		Yule	John	LB	Manitoba	NULL	NULL	0000-00-00 00:00:00
910	0	1990	3	21	4		Henderson	Craig	OG/OT	Minnesota	NULL	NULL	0000-00-00 00:00:00
911	0	1990	3	22	3		Trumble	Lance	FB/DE	McMaster	NULL	NULL	0000-00-00 00:00:00
912	0	1990	3	23	6		Nurse	Richard	WR/DB	Canisius	NULL	NULL	0000-00-00 00:00:00
913	0	1990	3	24	4		Hitchcock	Bill	OT/DT	Purdue	NULL	NULL	0000-00-00 00:00:00
914	0	1990	4	25	24		Philbrick	Micheal	DE	Carleton	NULL	NULL	0000-00-00 00:00:00
915	0	1990	4	26	1		Coulter	Carl	OG/LB	Carleton	NULL	NULL	0000-00-00 00:00:00
916	0	1990	4	27	2		Sang	Derek	OT	San Diego State	NULL	NULL	0000-00-00 00:00:00
917	0	1990	4	28	7		Van Belleghem	Dave	DB	Calgary	NULL	NULL	0000-00-00 00:00:00
918	0	1990	4	29	2		Chen	Richard	FS/PR	Waterloo	NULL	NULL	0000-00-00 00:00:00
919	0	1990	4	30	3		Steeves	Gordon	DB	Manitoba	NULL	NULL	0000-00-00 00:00:00
920	0	1990	4	31	6		King	Kevin	DB/LB	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
921	0	1990	4	32	4		Bushley	Paul	FB/RB	Colgate	NULL	NULL	0000-00-00 00:00:00
922	0	1990	5	33	24		Neufeld	Al	OG	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
923	0	1990	5	34	1		Elenowibi	Moe	OG/LB	Brigham Young	NULL	NULL	0000-00-00 00:00:00
924	0	1990	5	35	5		Vandersloot	Dave	OT	Henderson State	NULL	NULL	0000-00-00 00:00:00
925	0	1990	5	36	7		Madden	Bill	DB	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
926	0	1990	5	37	2		Godley	Rob	FS/FR	Western Ontario	NULL	NULL	0000-00-00 00:00:00
927	0	1990	5	38	3		Gaertner	Jordan	DB	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
928	0	1990	5	39	6		Douglas	Scott	DB/LB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
929	0	1990	5	40	4		Chapman	Paul	FB/RB	Dickinson State	NULL	NULL	0000-00-00 00:00:00
930	0	1990	6	41	24		Sackschewsky	Cam	OG/OT	Calgary	NULL	NULL	0000-00-00 00:00:00
931	0	1990	6	42	1		Shorman	Doug	LB	British Columbia	NULL	NULL	0000-00-00 00:00:00
932	0	1990	6	43	5		Zatylny	Steve	WR	Bishop's	NULL	NULL	0000-00-00 00:00:00
933	0	1990	6	44	7		Ilfill	Gerry	RB	McGill	NULL	NULL	0000-00-00 00:00:00
934	0	1990	6	45	2		Kazan	Kevin	WR/K	Calgary	NULL	NULL	0000-00-00 00:00:00
935	0	1990	6	46	3		Porter	Chris	RB	Windsor	NULL	NULL	0000-00-00 00:00:00
936	0	1990	6	47	6		Monaco	John	TE/SB	Canisius	NULL	NULL	0000-00-00 00:00:00
937	0	1990	6	48	24		Wilson	Brett	WR	Ottawa	NULL	NULL	0000-00-00 00:00:00
938	0	1990	7	49	24		Coombs	Jamie	DL/OG	Carleton	NULL	NULL	0000-00-00 00:00:00
939	0	1990	7	50	1		Poirier	Phil	DT/DE	Cincinnati	NULL	NULL	0000-00-00 00:00:00
940	0	1990	7	51	5		McCasin	Lorne	DE/DT	North Dakota	NULL	NULL	0000-00-00 00:00:00
941	0	1990	7	52	7		MacLean	Richard	OT	Saint Mary's	NULL	NULL	0000-00-00 00:00:00
942	0	1990	7	53	2		Power	Randy	LB	Mount Allison	NULL	NULL	0000-00-00 00:00:00
943	0	1990	7	54	3		Katsube	Maki	SB/RB	St. Francis Xavier	NULL	NULL	0000-00-00 00:00:00
944	0	1990	7	55	6		Martens	Jeff	OL/DT	Alberta	NULL	NULL	0000-00-00 00:00:00
945	0	1990	7	56	24		Mehnert	Hagen	LB	McGill	NULL	NULL	0000-00-00 00:00:00
946	0	1990	8	57	24		Forde	Darryl	CB/DB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
947	0	1990	8	58	1		Kitchener	Richard	OT/OL	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
948	0	1990	8	59	5		Wiens	Ray	OL	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
949	0	1990	8	60	7		Arbour	Marco	LB	Ottawa	NULL	NULL	0000-00-00 00:00:00
950	0	1990	8	61	2		Furlong	Sean	WR	Calgary	NULL	NULL	0000-00-00 00:00:00
951	0	1990	8	62	3		Webert	Ron	P/K	Washington State	NULL	NULL	0000-00-00 00:00:00
952	0	1990	8	63	6		Raymond	Mike	FB	York	NULL	NULL	0000-00-00 00:00:00
953	0	1990	8	64	24		Koladich	Mike	LB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
954	0	1989	1	1	24		Wilcox	Gerald	TE	Weber State	NULL	NULL	0000-00-00 00:00:00
955	0	1989	1	2	4		Smellie	Kevin	RB	Massachusetts	NULL	NULL	0000-00-00 00:00:00
956	0	1989	1	3	4		Thomas	Andrew	CB	Massachusetts	NULL	NULL	0000-00-00 00:00:00
957	0	1989	1	4	4		Wright	Donovan	CB	Slippery Rock	NULL	NULL	0000-00-00 00:00:00
958	0	1989	1	5	3		Soles	Micheal	RB	McGill	NULL	NULL	0000-00-00 00:00:00
959	0	1989	1	6	1		MacCready	Derek	DE	Ohio State 	NULL	NULL	0000-00-00 00:00:00
960	0	1989	1	7	3		Blugh	Leroy	LB	Bishop's	NULL	NULL	0000-00-00 00:00:00
961	0	1989	1	8	5		O'Brien	John	LB	York	NULL	NULL	0000-00-00 00:00:00
962	0	1989	2	9	4		Payne	Dan	DT	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
963	0	1989	2	10	7		Campbell	Mike	DT	Slippery Rock	NULL	NULL	0000-00-00 00:00:00
964	0	1989	2	11	6		Bell	Curtis	WR	Washington	NULL	NULL	0000-00-00 00:00:00
965	0	1989	2	12	6		Schramayr	Ernie	FB	Purdue	NULL	NULL	0000-00-00 00:00:00
966	0	1989	2	13	3		Beckles	Randy	SB	Calgary	NULL	NULL	0000-00-00 00:00:00
967	0	1989	2	14	7		Keller	Craig	SB	British Columbia	NULL	NULL	0000-00-00 00:00:00
968	0	1989	2	15	1		Wetmore	Paul	LB	Acadia	NULL	NULL	0000-00-00 00:00:00
969	0	1989	2	16	5		Ali	Moustafa	CB	Carleton	NULL	NULL	0000-00-00 00:00:00
970	0	1989	3	17	24		Foudy	Sean	HB	York	NULL	NULL	0000-00-00 00:00:00
971	0	1989	3	18	2		Cafazzo	Louie	DE	Western Ontario	NULL	NULL	0000-00-00 00:00:00
972	0	1989	3	19	6		Drinkwalter	Wayne	LB	Thunder Bay Giants	NULL	NULL	0000-00-00 00:00:00
973	NULL	1989	3	20	2		McCrory	Richard	T	Concordia			0000-00-00 00:00:00
974	0	1989	3	21	3		Schumann	Derek	S	Bishop's	NULL	NULL	0000-00-00 00:00:00
975	0	1989	3	22	7		Kinzie	Dave	DE	Bowling Green	NULL	NULL	0000-00-00 00:00:00
976	0	1989	3	23	1		Choma	Mike	T	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
977	0	1989	3	24	5		Joyal	Bertrand	TE	Bishop's	NULL	NULL	0000-00-00 00:00:00
978	0	1989	4	25	24		Schimmer	Tom	P	Boise State	NULL	NULL	0000-00-00 00:00:00
979	0	1989	4	26	2		Zizakovic	Sroko	LB	Ohio State 	NULL	NULL	0000-00-00 00:00:00
980	0	1989	4	27	6		Brus	Mark	RB	Tulsa	NULL	NULL	0000-00-00 00:00:00
981	0	1989	4	28	2		Pollock	Brent	T	Fresno State	NULL	NULL	0000-00-00 00:00:00
982	0	1989	4	29	3		Olsacher	Louis	G	Saint Mary's	NULL	NULL	0000-00-00 00:00:00
983	0	1989	4	30	7		Cote	Mike	T	Colgate	NULL	NULL	0000-00-00 00:00:00
984	0	1989	4	31	1		Dove	Rohan	CB	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
985	0	1989	4	32	5		Pearce	Matt	FB	British Columbia	NULL	NULL	0000-00-00 00:00:00
986	0	1989	5	33	24		Radulovich	Nenad	T	Western Ontario	NULL	NULL	0000-00-00 00:00:00
987	0	1989	5	34	2		Hasselback	Harold	DT	Washington	NULL	NULL	0000-00-00 00:00:00
988	0	1989	5	35	6		Blyth	Steve	DT	San Diego State	NULL	NULL	0000-00-00 00:00:00
989	0	1989	5	36	4		Zimmerman	Rob	FB	Calgary	NULL	NULL	0000-00-00 00:00:00
990	0	1989	5	37	3		Korte	Brent	DE	Alberta	NULL	NULL	0000-00-00 00:00:00
991	0	1989	5	38	7		Joseph	Derrick	DT	Bishop's	NULL	NULL	0000-00-00 00:00:00
992	0	1989	5	39	1		Nield	Pat	LB	Guelph	NULL	NULL	0000-00-00 00:00:00
993	0	1989	5	40	5		Croonen	Jeff	LB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
994	0	1989	6	41	24		Brown	Trent	DB	Alberta	NULL	NULL	0000-00-00 00:00:00
995	0	1989	6	42	2		Mossman	Dave	S	Hawaii	NULL	NULL	0000-00-00 00:00:00
996	0	1989	6	43	6		Loucks	Sam	RB	McMaster	NULL	NULL	0000-00-00 00:00:00
997	0	1989	6	44	4		Gardiner	Shaun	LB	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
998	0	1989	6	45	3		Davidson	Rob	DT	Toronto	NULL	NULL	0000-00-00 00:00:00
999	0	1989	6	46	7		Dietrich	Roger	DT	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
1000	0	1989	6	47	1		England	Wayne	LB	Guelph	NULL	NULL	0000-00-00 00:00:00
1001	0	1989	6	48	5		Scranton	Lance	OT	Dickinson State	NULL	NULL	0000-00-00 00:00:00
1002	0	1989	7	49	24		Weber	Gord	LB	Ottawa	NULL	NULL	0000-00-00 00:00:00
1003	0	1989	7	50	2		Dunkle	Travis	DB	Calgary	NULL	NULL	0000-00-00 00:00:00
1004	0	1989	7	51	6		Buchanan	Pete	LB	Nebraska	NULL	NULL	0000-00-00 00:00:00
1005	0	1989	7	52	4		Trithart	Kelly	LB	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
1006	0	1989	7	53	3		Hildebrand	Mike	DB	Calgary	NULL	NULL	0000-00-00 00:00:00
1007	0	1989	7	54	7		Beckles	Brian	C	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
1008	0	1989	7	55	1		Shaw	Dave	LB	Waterloo	NULL	NULL	0000-00-00 00:00:00
1009	0	1989	7	56	5		Hitchcock	Paul	SB	Acadia	NULL	NULL	0000-00-00 00:00:00
1010	0	1989	8	57	24		Forest	Bob	LB	Carleton	NULL	NULL	0000-00-00 00:00:00
1011	0	1989	8	58	2		Steidle	Brian	T	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
1012	0	1989	8	59	6		Scollard	Bill	P	Saint Mary's	NULL	NULL	0000-00-00 00:00:00
1013	0	1989	8	60	4		Galan	Greg	QB	Saskatchewan	NULL	NULL	0000-00-00 00:00:00
1014	0	1989	8	61	3		McDonald	Bruce	S	British Columbia	NULL	NULL	0000-00-00 00:00:00
1015	0	1989	8	62	7		Hjarr	Dave	LB	Carleton	NULL	NULL	0000-00-00 00:00:00
1016	0	1989	8	63	1		Nykolaichuk	Mark	HB	British Columbia	NULL	NULL	0000-00-00 00:00:00
1017	0	1989	8	64	5		Bresch	Ron	T	Manitoba	NULL	NULL	0000-00-00 00:00:00
1018	0	1988	1	1	24		Lee	Orville	RB	Simon Fraser	NULL	NULL	0000-00-00 00:00:00
1019	0	1988	1	2	4		Fairholm	Jeff	WR/SB	Arizona	NULL	NULL	0000-00-00 00:00:00
1020	0	1988	1	3	5		Wicklum	Dan	ILB	Guelph	NULL	NULL	0000-00-00 00:00:00
1021	0	1988	1	4	2		Georganos	Poly	OT	Bishop's	NULL	NULL	0000-00-00 00:00:00
1022	0	1988	1	5	5		Hanson	Ryan	RB	Slippery Rock	NULL	NULL	0000-00-00 00:00:00
1023	0	1988	1	6	4		Giftopoulos	Pete	ILB	Penn State	NULL	NULL	0000-00-00 00:00:00
1024	0	1988	1	7	1		Martino	Tony	P	Kent State	NULL	NULL	0000-00-00 00:00:00
1025	0	1988	1	8	3		Forde	Brian	ILB	Washington State	NULL	NULL	0000-00-00 00:00:00
1026	0	1988	2	9	4		Evraire	Ken	WR	Wilfrid Laurier	NULL	NULL	0000-00-00 00:00:00
1027	0	1988	2	10	4		Mangold	Peter	FB	Western Ontario	NULL	NULL	0000-00-00 00:00:00
1028	0	1988	2	11	6		Lorenz	Tim	DE	California State	NULL	NULL	0000-00-00 00:00:00
1029	0	1988	2	12	2		Bleue	Chris	TE	Washburn	NULL	NULL	0000-00-00 00:00:00
1030	0	1988	2	13	2		Yearwood	Wayne	WR	West Virginina	NULL	NULL	0000-00-00 00:00:00
1031	0	1988	2	14	1		Vankoughnett	Dave	OC	Boise State	NULL	NULL	0000-00-00 00:00:00
1032	0	1988	2	15	7		Masotti	Paul	WR	Acadia	NULL	NULL	0000-00-00 00:00:00
1033	0	1988	2	16	3		Vincic	Branko	DE/DT	Eastern Michigan	NULL	NULL	0000-00-00 00:00:00
1034	0	1988	3	17	5		Wise	Brian	DE	Utah	NULL	NULL	0000-00-00 00:00:00
